price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15,distance_from_downtown_mile,total_sqft_larger_than_neighbours,price_per_sqft,is_renovated
1730000,4,2.25,3470,8000,1.5,0,3,9,2360,1110,1906,98122,47.6149,-122.287,3010,8000,2.18,1,150.83,0
275000,3,1.5,1390,48257,1,0,3,6,1390,0,1922,98024,47.5603,-121.894,1440,45302,20.65,1,5.54,0
89000,3,1,900,4750,1,0,4,6,900,0,1969,98023,47.3026,-122.363,900,3404,21.01,1,15.75,0
175000,2,1.75,1050,9800,1.5,0,4,6,1050,0,1975,98019,47.7595,-121.473,1230,12726,41.31,0,16.13,0
490000,3,2.5,2410,11900,1,0,4,9,1600,810,1989,98023,47.3384,-122.34,3090,11902,18.49,0,34.24,0
342400,3,2.25,1180,9630,2,0,3,7,1180,0,1986,98028,47.7352,-122.232,2660,5979,10.05,1,31.67,0
345000,3,1,1140,4200,2,0,4,7,1140,0,1904,98144,47.6012,-122.296,1510,4000,1.72,0,64.61,0
399000,2,1,700,3400,1,0,3,6,700,0,1946,98112,47.6212,-122.296,1570,4512,1.97,0,97.32,0
550000,4,2.5,2060,9719,1,0,4,8,1320,740,1960,98006,47.5549,-122.176,2050,9643,8.09,1,46.69,0
652450,3,2.25,2230,11835,1,0,5,8,1630,600,1974,98006,47.563,-122.178,2190,10384,7.77,1,46.39,0
438000,2,2.25,1950,29347,1,0,3,8,1350,600,1953,98133,47.739,-122.351,2125,7751,9.21,1,13.99,0
605000,3,1.75,2100,5058,1,0,3,7,1340,760,1941,98126,47.5743,-122.378,1640,5000,3.07,1,84.52,0
395000,4,2.5,2130,11733,1,0,5,7,1330,800,1969,98059,47.512,-122.16,1800,9131,10.32,1,28.49,0
449950,3,2,1880,3048,2,0,4,7,1880,0,1902,98122,47.6031,-122.303,1680,3600,1.37,0,91.3,0
651100,4,2.5,2310,5526,2,0,3,9,2310,0,2003,98074,47.6299,-122.02,2500,5769,14.62,0,83.09,0
241000,3,1,880,6050,1,0,3,6,880,0,1945,98178,47.4995,-122.248,1130,6050,8.34,0,34.78,0
3420000,5,5,5450,20412,2,0,3,11,5450,0,2014,98039,47.6209,-122.237,3160,17825,4.54,1,132.24,0
268500,2,1.5,1290,1749,1,0,3,8,660,630,1969,98008,47.6118,-122.116,1860,1749,10.07,0,88.35,0
200000,2,1,1010,7200,1,0,3,6,1010,0,1956,98166,47.4815,-122.339,1290,9000,8.62,0,24.36,0
400375,4,1.75,1690,7680,1,0,5,6,890,800,1946,98126,47.5296,-122.375,1060,7680,5.65,1,42.73,0
429000,2,1.75,1350,6315,1,0,3,8,1350,0,2005,98053,47.7141,-122.032,1665,5390,15.82,1,55.97,0
230000,3,1,680,2400,1,0,4,6,680,0,1903,98144,47.5982,-122.299,1470,3600,1.64,0,74.68,0
1200000,4,2.25,2860,10702,2,0,3,10,2860,0,1982,98004,47.6451,-122.189,2890,10572,7.18,1,88.48,0
314200,1,1,610,6000,1,0,4,5,610,0,1918,98117,47.6911,-122.367,970,5000,6.08,1,47.53,0
513000,4,2.5,2660,8887,1,0,4,8,1880,780,1967,98166,47.439,-122.342,1910,9620,11.55,1,44.43,0
535000,2,1,1390,5346,1,0,5,7,960,430,1908,98118,47.5567,-122.279,1450,5040,4.22,1,79.42,0
420000,6,3,2290,6344,2,0,3,7,2290,0,1980,98126,47.565,-122.37,1360,3202,3.35,1,48.64,0
345950,3,2.5,2110,4118,2,0,3,8,2110,0,1989,98042,47.3878,-122.153,2110,4044,17.24,1,55.55,0
483500,3,2,1200,2016,1,0,4,7,600,600,1931,98116,47.5811,-122.404,1730,4520,3.77,0,150.34,0
695000,4,2.25,2360,2500,2,0,3,8,1520,840,2001,98117,47.6771,-122.358,1810,3900,5.04,0,143,0
295000,4,2.5,2350,8906,2,0,3,7,2350,0,1993,98031,47.4205,-122.215,2000,8165,13.94,1,26.21,0
434975,3,2.25,1590,9960,1,0,3,7,1060,530,1976,98155,47.7742,-122.287,1860,9760,11.79,0,37.66,0
513000,3,2.5,1810,4592,2,0,3,8,1810,0,1992,98029,47.5764,-121.996,1810,4758,15.79,0,80.13,0
360000,3,1.75,1900,11407,1,0,3,8,1900,0,1963,98155,47.7455,-122.294,1710,11407,9.78,1,27.05,0
234900,3,1,1250,8000,1,0,3,7,1250,0,1956,98146,47.5065,-122.337,1040,6973,6.89,1,25.39,0
963000,4,3.5,3280,6603,2,0,3,10,3280,0,2007,98027,47.5642,-122.126,3280,7333,10.03,0,97.44,0
595000,2,1.5,870,4800,1,0,3,7,870,0,1924,98119,47.6509,-122.37,2090,4800,3.55,0,104.94,0
942500,4,3.25,3570,14408,2,0,3,10,3570,0,2006,98065,47.536,-121.857,4100,14577,22.66,0,52.43,0
1030000,4,3.25,3780,11200,2,0,3,11,3780,0,2002,98059,47.521,-122.15,3720,11813,10.32,0,68.76,0
350000,3,1,1190,3600,1.5,0,3,6,1190,0,1904,98144,47.5985,-122.298,1680,3600,1.67,0,73.07,0
416500,4,2,2280,39848,2,0,4,8,2280,0,1991,98070,47.5003,-122.465,1900,38472,9.58,1,9.89,0
209900,3,1,1030,60720,1.5,0,3,5,1030,0,1912,98042,47.375,-122.166,1330,10342,17.74,1,3.4,0
802000,3,1.75,2870,5000,1.5,0,4,8,1840,1030,1907,98144,47.5788,-122.292,2200,5000,2.66,1,101.91,0
230000,4,1.5,1520,8800,1,0,4,7,1520,0,1960,98002,47.3136,-122.208,1370,8800,21.02,1,22.29,0
489000,3,3,3700,10375,2,0,3,9,3700,0,1982,98188,47.4286,-122.291,2130,9132,12.41,1,34.74,0
497000,3,1.5,2240,28750,1,0,3,8,1620,620,1956,98034,47.7137,-122.254,3200,23873,8.26,1,16.04,0
250000,3,2.25,1920,7738,1,0,3,8,1520,400,1965,98148,47.4562,-122.33,2170,8452,10.36,0,25.89,0
925000,3,3,2560,3600,2,0,3,10,2110,450,1994,98119,47.633,-122.37,2160,3600,2.56,1,150.16,0
390000,4,2.5,1840,15496,2,0,3,8,1840,0,1991,98059,47.4683,-122.07,1840,15040,15.49,1,22.5,0
415000,3,2.75,2080,9600,1,0,3,7,2080,0,1988,98028,47.7698,-122.238,2220,9600,12.11,0,35.53,0
785000,3,2,1600,9638,1,0,5,7,1600,0,1952,98040,47.5753,-122.224,1800,11400,5.47,0,69.85,0
575000,3,2,2168,4000,1.5,0,3,8,2168,0,1907,98105,47.6561,-122.325,1770,4000,3.46,1,93.22,0
170000,2,1,860,8636,1,0,3,6,860,0,1924,98146,47.5081,-122.356,1100,8636,6.86,0,17.9,0
750000,4,1.75,2100,3400,1,0,5,7,1100,1000,1915,98119,47.6429,-122.371,1890,3771,3.11,0,136.36,0
230000,3,1,1140,9639,1,0,4,7,1140,0,1967,98001,47.3112,-122.265,1140,9639,20.61,0,21.34,0
855000,4,3,3090,35074,2,0,3,9,3090,0,1978,98005,47.6359,-122.159,3120,35150,8.31,0,22.4,0
235000,3,1,1330,45738,2,0,2,6,1330,0,1967,98058,47.436,-122.185,1490,24000,13.61,1,4.99,0
335000,2,1,1360,69260,1,0,4,5,1360,0,1937,98065,47.5229,-121.838,1460,69260,23.73,0,4.74,0
1200000,5,3,3420,18129,2,0,3,9,2540,880,1952,98040,47.5333,-122.217,3750,16316,7.35,1,55.69,1
677000,4,2,2180,6000,1.5,0,3,8,2060,120,1927,98144,47.5958,-122.306,1370,4500,1.41,1,82.76,0
575000,3,2,1800,5000,2,0,5,7,1600,200,1925,98136,47.5447,-122.389,1640,5000,5.01,1,84.56,0
450000,2,1,1120,4590,1,0,3,7,1120,0,1924,98118,47.5663,-122.285,1120,5100,3.52,0,78.81,0
817250,3,2.5,2980,7202,2,0,3,8,2980,0,1999,98033,47.6769,-122.177,2430,7280,8.71,1,80.26,0
440000,4,2.25,2600,28600,1,0,3,8,1810,790,1968,98072,47.7757,-122.139,2580,26950,14.75,1,14.1,0
526000,2,2,1550,2400,1.5,0,4,7,1550,0,1900,98103,47.654,-122.346,1180,1224,3.36,1,133.16,0
762500,3,2.25,3330,15258,2,0,3,10,3330,0,1986,98077,47.7262,-122.06,3360,14850,15.12,1,41.02,0
325000,4,2.5,2200,7719,2,0,3,8,2200,0,2000,98030,47.3649,-122.194,2460,7348,17.86,1,32.77,0
840000,4,3.5,3840,85728,2,0,3,11,3840,0,1998,98014,47.615,-121.954,2430,42643,17.61,1,9.38,0
377500,2,1,840,4500,1,0,3,6,840,0,1939,98136,47.5441,-122.39,1300,5000,5.07,0,70.69,0
212500,3,1.5,1270,7128,1,0,4,6,1270,0,1954,98198,47.422,-122.321,1270,7986,12.73,0,25.3,0
749400,4,2.5,3240,20301,2,0,3,10,3240,0,1985,98052,47.719,-122.114,3010,23650,12.79,0,31.83,0
663000,3,2.5,2480,37843,1.5,0,4,8,2480,0,1974,98070,47.4003,-122.422,2350,42122,14.82,0,16.44,0
1480000,3,2.25,4470,22518,2,0,3,9,3240,1230,1953,98006,47.574,-122.18,2930,21837,7.42,1,54.84,0
261000,3,1,1780,7800,1,0,3,7,1060,720,1957,98178,47.4932,-122.263,1450,7800,8.44,1,27.24,0
515000,4,2.5,1850,9248,2,0,3,8,1850,0,1997,98028,47.735,-122.244,2080,8711,9.79,1,46.4,0
410000,3,2.25,2200,16921,2,0,3,8,2200,0,1987,98038,47.3727,-122.051,2060,16921,20.78,1,21.44,0
336000,3,2.25,2760,10160,1,0,3,8,2760,0,1969,98058,47.4504,-122.15,2760,9600,13.7,1,26.01,0
440000,2,1,1090,4128,1,0,3,7,1090,0,1948,98115,47.696,-122.314,1090,5413,6.26,0,84.32,0
908950,4,2.75,3090,6200,2,0,3,9,3090,0,2014,98006,47.5538,-122.189,2890,10108,7.58,0,97.84,0
554000,2,1,820,3700,1,0,5,7,820,0,1968,98040,47.588,-122.251,1750,9000,3.98,0,122.57,0
387000,3,2.25,1445,1606,2,0,3,7,1300,145,2003,98027,47.5348,-122.072,1410,1286,13.08,1,126.84,0
268643,4,2.25,1810,9240,2,0,3,7,1810,0,1961,98055,47.4362,-122.187,1660,9240,13.55,1,24.31,0
514000,3,1.75,1620,5000,1,0,3,7,920,700,1954,98117,47.681,-122.372,1610,5000,5.49,1,77.64,0
420000,2,1.75,1060,4182,2,0,3,7,1060,0,1977,98115,47.6787,-122.308,1760,4590,5.13,0,80.12,0
199000,3,1.75,1050,9871,1,0,5,7,1050,0,1968,98042,47.3816,-122.087,1300,10794,19.27,0,18.22,0
225000,3,1,1010,15701,1,0,4,7,1010,0,1949,98188,47.4518,-122.292,1260,9800,10.82,1,13.46,0
320000,4,2.5,2050,8424,2,0,4,8,2050,0,1993,98022,47.196,-122.011,1970,8448,32.05,1,30.55,0
204995,2,1,970,8185,1,0,5,6,970,0,1904,98031,47.4025,-122.201,1500,12541,15.34,0,22.39,0
376000,3,2,1540,1827,2,0,3,8,1540,0,2005,98029,47.5479,-121.999,1560,2058,16.03,0,111.67,0
705000,4,2.75,3000,6222,2,0,3,9,3000,0,2004,98029,47.5582,-122.025,3340,7222,14.68,0,76.45,0
725995,4,2.5,3190,7869,2,0,3,9,3190,0,2001,98065,47.5317,-121.866,2630,6739,22.31,1,65.65,0
285000,4,2.5,1870,8190,1,0,3,7,1100,770,1977,98058,47.4521,-122.161,1590,9150,13.3,0,28.33,0
285000,4,2.5,2200,9397,2,0,3,8,2200,0,1987,98001,47.3406,-122.269,2310,9176,18.57,1,24.58,0
731000,4,2.5,3070,5936,2,0,3,9,3070,0,2005,98075,47.5902,-121.988,3160,5936,16.06,0,81.17,0
1560000,4,3.75,3730,17000,2,0,4,10,2820,910,1986,98040,47.5355,-122.242,3880,15550,6.44,1,75.25,0
510000,4,2.5,2440,10423,1,0,3,7,2440,0,1955,98034,47.725,-122.172,1990,7758,11.08,1,39.65,0
620000,2,1,990,4332,1,0,3,7,990,0,1909,98103,47.6528,-122.331,1920,3420,3.22,0,116.5,0
1110000,3,4,4160,31796,2,0,3,11,4160,0,1989,98053,47.6635,-122.017,4300,36192,15.18,0,30.87,0
796000,4,3.5,3670,4960,2,0,3,9,2870,800,2005,98177,47.7022,-122.374,1520,6335,6.91,1,92.24,0
255000,3,1.5,910,25500,1,0,3,5,910,0,1943,98188,47.4565,-122.276,1580,10019,10.66,1,9.66,0
807000,3,2.5,1940,4000,2,0,4,9,1940,0,2000,98199,47.659,-122.398,1410,4000,4.76,1,135.86,0
315000,4,2.5,1780,6000,2,0,3,9,1780,0,2000,98038,47.3774,-122.027,2650,6000,21.26,0,40.49,0
637000,3,2.25,2200,7355,2,0,4,8,2200,0,1986,98052,47.7266,-122.103,2290,7868,13.51,0,66.67,0
2730000,4,4.25,6410,43838,2.5,0,4,12,5610,800,1906,98144,47.5703,-122.28,2270,6630,3.47,1,54.33,0
490000,3,2,2070,10023,1,0,3,8,1220,850,1981,98074,47.6492,-122.062,2130,9694,12.91,1,40.52,0
253000,3,1.75,2040,7281,1,0,3,7,1020,1020,1962,98188,47.4681,-122.282,1740,7527,9.82,1,27.14,0
325900,4,2.5,2320,6270,2,0,3,8,2320,0,2004,98042,47.3501,-122.14,2150,6270,19.83,1,37.94,0
425000,2,2,1440,6677,1,0,3,7,870,570,1952,98118,47.5513,-122.264,2020,7642,4.94,0,52.36,0
215000,4,2.5,1700,6675,2,0,3,7,1700,0,1997,98038,47.3638,-122.053,1570,7540,21.21,0,25.67,0
724800,3,2,2050,3933,1,0,3,8,1180,870,1926,98112,47.6436,-122.303,1940,4000,2.92,1,121.14,1
295000,2,1,800,6500,1,0,4,6,800,0,1953,98133,47.7621,-122.358,1220,7000,10.83,0,40.41,0
509007,3,1.75,1800,7620,1,0,3,8,1350,450,1951,98177,47.7165,-122.361,1770,7620,7.73,1,54.03,0
306000,5,2,1460,169448,1.5,0,3,6,1460,0,1910,98030,47.3714,-122.177,2250,6059,17.75,1,1.79,0
205000,3,1.75,1290,7210,1,0,3,7,1290,0,1984,98023,47.2889,-122.363,1350,7509,21.96,0,24.12,0
275000,3,1.5,1900,9737,1,0,4,7,1200,700,1968,98031,47.4125,-122.207,1670,9737,14.59,1,23.63,0
685000,3,1.75,1480,7000,1,0,3,8,1480,0,1963,98122,47.6018,-122.291,1850,4000,1.94,1,80.78,0
465000,4,2.5,2090,12833,1,0,3,7,1220,870,1969,98034,47.7266,-122.175,1740,11200,11.07,1,31.16,0
560000,4,2.25,1950,9800,1,0,3,8,1330,620,1968,98033,47.666,-122.178,2170,9800,8.27,0,47.66,0
458500,3,1.75,1250,9605,1,0,3,7,1250,0,1964,98008,47.6325,-122.121,1570,9605,9.99,0,42.24,0
354000,3,1,990,7590,1,0,3,6,990,0,1959,98008,47.6228,-122.121,1100,7590,9.89,0,41.26,0
441000,3,2.5,2740,7923,2,0,3,9,2740,0,1998,98058,47.4349,-122.105,2740,8815,15.88,0,41.36,0
194000,3,1.75,1260,10488,1,0,2,7,1110,150,1952,98106,47.5417,-122.357,1540,9120,4.6,1,16.51,0
316500,4,2.5,2150,6807,2,0,4,8,2150,0,1991,98031,47.4053,-122.189,1910,7240,15.39,0,35.34,0
524950,3,1.75,1750,3250,1.5,0,4,7,1230,520,1929,98117,47.6807,-122.366,1480,3600,5.38,0,104.99,0
1050000,3,2.25,2880,6092,2,0,4,8,1920,960,1983,98116,47.5878,-122.381,2880,5308,2.61,1,117.03,0
925000,4,2.25,2590,13894,2,0,4,9,2590,0,1975,98005,47.6351,-122.165,2720,13894,8.03,0,56.12,0
780000,3,1.75,2430,4524,1.5,0,4,7,1830,600,1924,98103,47.674,-122.35,1610,4100,4.75,1,112.17,0
241000,2,2,1470,3128,2,0,3,6,1470,0,2005,98038,47.349,-122.021,1180,2576,22.94,1,52.41,0
519000,3,2.75,2020,10744,1,0,5,7,1270,750,1954,98166,47.4403,-122.343,2020,11069,11.47,0,40.66,0
286000,2,1,610,4000,1,0,4,6,610,0,1918,98136,47.5469,-122.391,870,5160,4.93,0,62.04,0
400000,3,2,3000,17800,1,0,3,8,1500,1500,1962,98125,47.7058,-122.315,2400,8300,6.92,1,19.23,0
255000,2,1,920,43560,1,0,4,5,920,0,1923,98024,47.5245,-121.931,1530,11875,19.52,1,5.73,0
152000,3,1.75,1070,7754,1,0,3,6,1070,0,1953,98146,47.5079,-122.344,950,7740,6.81,1,17.23,0
599000,4,2,3410,15143,2,0,4,8,3410,0,1972,98052,47.6709,-122.052,2350,25936,13.78,0,32.29,1
330000,4,2.5,1820,3905,2,0,3,7,1820,0,2001,98019,47.7346,-121.985,1820,3863,18.41,1,57.64,0
461000,2,1,1060,7193,1,0,3,7,1060,0,1926,98133,47.7102,-122.356,1980,7560,7.27,0,55.86,0
620000,5,2.5,3070,34991,2,0,3,9,3070,0,1995,98059,47.4721,-122.148,2150,19515,12.62,1,16.29,0
352500,4,2.5,2300,219106,1,0,4,7,1840,460,1958,98038,47.4044,-121.963,2120,123710,22.15,1,1.59,0
435000,3,2,1610,6911,1,0,3,7,1260,350,1988,98034,47.7188,-122.177,1630,6911,10.6,0,51.05,0
725000,5,2.75,2830,5310,2,0,3,9,2830,0,2006,98052,47.7074,-122.101,3150,6581,12.82,0,89.07,0
300000,3,1,970,12300,1,0,3,7,970,0,1982,98028,47.7335,-122.227,2040,9994,10.06,1,22.61,0
252000,3,2.5,1680,8284,2,0,3,7,1680,0,1989,98038,47.3609,-122.048,1550,8284,21.51,1,25.29,0
464625,4,2.75,2040,8996,1,0,4,8,1260,780,1974,98033,47.666,-122.185,2470,9180,7.99,0,42.1,0
340000,3,1,1450,9586,2,0,3,7,1450,0,1950,98155,47.7443,-122.326,1500,8592,9.54,1,30.81,0
1330000,4,2.25,2870,6280,1.5,0,4,9,1980,890,1905,98112,47.6329,-122.31,2370,4760,2.11,1,145.36,0
455000,5,2,1870,13970,1,0,4,7,1120,0,1969,98027,47.5243,-122.042,1860,13970,14.65,1,28.72,0
495000,4,3.5,2490,18042,2,0,3,8,2490,0,2003,98070,47.4161,-122.441,1960,21107,14.07,0,24.11,0
925000,4,2.5,3350,4501,2,0,3,9,2640,710,2002,98117,47.688,-122.379,1000,4500,6.05,1,117.82,0
587000,4,2.75,3190,8737,2,0,3,9,3190,0,2006,98065,47.523,-121.877,3240,7131,21.97,1,49.22,0
524000,3,1.75,1560,5520,1,0,4,6,780,780,1944,98199,47.6515,-122.399,1470,6000,4.41,0,74.01,0
1030000,4,2.5,2750,4800,2,0,3,9,1960,790,1905,98103,47.6709,-122.337,2400,5300,4.47,0,136.42,1
176000,2,1,920,2332,1,0,4,8,920,0,1980,98198,47.3779,-122.32,1310,2853,15.77,0,54.12,0
249900,2,1,1140,5500,1,0,3,6,1140,0,1947,98106,47.5187,-122.363,1110,5500,6.21,1,37.64,0
499500,3,2.5,2520,53143,1.5,0,3,7,2520,0,1988,98019,47.743,-121.925,2020,56628,21.15,0,8.97,0
600000,5,3.5,3150,10542,1,0,5,9,1620,1530,1974,98011,47.7469,-122.217,3150,11807,11.09,0,43.82,0
294000,4,2.5,2040,7800,2,0,3,7,2040,0,2003,98168,47.473,-122.293,1860,10954,9.38,0,29.88,0
272000,4,2,1780,19843,1,0,3,7,1780,0,1963,98058,47.4414,-122.154,2210,13500,14.09,1,12.58,0
390000,3,2.5,2240,10800,2,0,3,8,2240,0,1996,98028,47.7433,-122.229,1900,9900,10.61,1,29.91,0
700000,4,2.5,3270,9650,1,0,4,9,2320,950,1971,98166,47.409,-122.333,2340,17357,13.62,0,54.18,0
635000,5,2.75,3110,6621,2,0,3,9,3110,0,2006,98065,47.543,-121.888,3550,7953,21.14,0,65.26,0
920000,4,1.5,1850,3600,2,0,3,8,1660,190,1929,98112,47.6376,-122.307,1970,3600,2.46,0,168.81,0
500000,3,1.75,1570,8530,1,0,4,7,1190,380,1983,98033,47.6881,-122.184,1530,8708,8.91,0,49.5,0
263500,2,1,750,4515,1,0,3,6,750,0,1942,98106,47.5198,-122.351,1020,5000,6.03,0,50.05,0
975000,4,2.25,2240,9990,2,0,4,10,2240,0,1967,98040,47.5516,-122.217,2600,11480,6.55,0,79.72,0
575000,3,2.5,1870,3485,2,0,3,8,1870,0,2001,98029,47.5493,-122.004,1940,3485,15.78,0,107.38,0
822000,4,2.5,2683,40386,2,0,4,9,2683,0,1987,98052,47.6982,-122.138,2683,34800,11.04,1,19.09,0
300000,3,1,1490,7200,1,0,3,7,1490,0,1954,98125,47.7276,-122.307,1280,7200,8.46,1,34.52,0
487600,4,2.5,2340,12080,2,0,3,8,2340,0,1999,98019,47.7325,-121.969,2200,12403,19,0,33.81,0
500000,4,2,1700,8640,1,0,3,7,850,850,1955,98006,47.5774,-122.153,1620,9000,8.57,0,48.36,1
680000,2,2,1450,989,3,0,3,9,1450,0,2014,98109,47.6354,-122.346,1490,1240,2.12,0,278.8,0
419000,3,2.5,3310,21096,2,0,3,9,3310,0,2004,98023,47.3049,-122.386,3310,13835,20.96,1,17.17,0
450000,4,1.75,1520,5250,1,0,3,6,1520,0,1949,98199,47.6581,-122.39,1530,5250,4.48,0,66.47,0
650000,5,1.75,1260,4500,1.5,0,3,7,1260,0,1926,98119,47.6452,-122.369,1410,4388,3.19,0,112.85,0
550000,3,1.75,1840,8086,1,0,4,8,1840,0,1964,98052,47.67,-122.155,1840,8060,9.34,1,55.41,0
330000,4,2,1750,5202,1,0,4,6,1070,680,1942,98108,47.5677,-122.317,2090,5400,2.75,0,47.47,0
282510,4,1,1450,32234,1.5,0,4,6,1450,0,1932,98030,47.3818,-122.21,1530,10125,16.51,1,8.39,0
2390000,4,4,6330,13296,2,0,3,13,4900,1430,2000,98033,47.6488,-122.201,2200,9196,6.77,1,121.78,0
230000,2,2,1260,10200,1,0,3,7,1020,240,1983,98003,47.2593,-122.312,1560,10200,23.97,0,20.07,0
750000,4,1.75,2100,6613,2,0,3,8,2100,0,1909,98116,47.567,-122.385,1630,5750,3.66,1,86.08,1
321000,4,2.5,2430,5366,2,0,3,8,2430,0,2002,98092,47.3352,-122.19,2100,5414,19.85,1,41.17,0
2200000,4,3.25,4250,18000,2,0,5,10,3350,900,1980,98040,47.5612,-122.229,3790,14537,5.72,1,98.88,0
245000,4,2,1830,10416,1,0,3,7,1370,460,1958,98146,47.4878,-122.341,1830,9271,8.19,1,20.01,0
510000,2,1,1310,4000,1,0,3,6,1310,0,1913,98103,47.6854,-122.329,1550,4000,5.47,0,96.05,0
751000,4,3.25,3090,9571,2,0,3,9,2370,720,2004,98052,47.7058,-122.131,3630,9110,11.61,0,59.32,0
675000,4,2.5,2560,36601,2,0,4,9,2560,0,1987,98075,47.5851,-121.992,2790,36601,15.9,0,17.24,0
295000,3,1.75,1930,13350,1,0,3,8,1930,0,1967,98023,47.3317,-122.365,2270,13350,19.02,0,19.31,0
312000,2,1,1460,6000,1,0,2,7,1260,200,1925,98115,47.7009,-122.317,1580,6380,6.58,0,41.82,0
730000,3,3,3460,13129,2,0,3,9,2560,900,1988,98077,47.7315,-122.058,3460,12568,15.4,1,44.01,0
762500,5,3.5,3290,5880,2,0,3,9,2670,620,2005,98052,47.7067,-122.119,3090,5680,12.1,1,83.15,0
150000,3,1,820,7680,1.5,0,3,6,820,0,1910,98106,47.528,-122.359,1470,6912,5.54,1,17.65,0
270000,3,1,1480,7374,1,0,3,6,760,720,1954,98133,47.7775,-122.336,1480,8934,11.83,0,30.49,0
400000,4,2,1420,9301,1,0,4,7,1420,0,1963,98008,47.6325,-122.121,1530,8075,9.99,1,37.31,0
650000,3,2.5,2790,6720,2,0,3,8,2790,0,2002,98075,47.5958,-122.038,2620,6720,13.71,1,68.35,0
530000,2,1.5,1390,5000,1,0,4,8,970,420,1954,98116,47.5673,-122.401,1610,5000,4.18,0,82.94,0
248000,3,1,950,9400,1,0,4,7,950,0,1954,98006,47.5746,-122.136,1260,9400,9.39,0,23.96,0
760000,4,3.5,3000,5300,1,0,5,7,1780,1220,1949,98115,47.6748,-122.279,1360,5450,5.34,1,91.57,0
199000,4,1,1280,10521,1.5,0,3,7,1280,0,1960,98198,47.4215,-122.289,1540,9384,12.91,1,16.86,0
240000,2,1,870,8400,1,0,3,7,870,0,1960,98188,47.4493,-122.282,1070,12465,11.08,0,25.89,0
415000,3,1.5,1360,1795,2,0,3,7,1360,0,1945,98199,47.6471,-122.397,1580,1795,4.13,0,131.54,0
228000,3,1,1000,16376,1,0,3,7,1000,0,1959,98059,47.4825,-122.108,1420,16192,13.49,0,13.12,0
525000,4,2.5,2740,12106,1,0,3,8,1980,760,1992,98133,47.7648,-122.355,2170,11156,11,1,35.36,0
399950,3,1.75,1560,5223,1,0,4,7,810,750,1940,98125,47.7175,-122.288,1440,8491,7.95,0,58.96,0
781000,4,2.5,2590,8571,2,0,3,9,2590,0,1988,98052,47.691,-122.105,2360,8155,12.08,1,69.98,0
827000,3,2.5,1850,1330,2.5,0,3,9,1560,290,2004,98115,47.6831,-122.325,1810,2071,5.32,0,260.06,0
525000,5,2.25,2500,8621,1.5,0,4,7,2500,0,1968,98034,47.7379,-122.185,1980,7395,11.38,1,47.21,0
671300,4,2.5,3280,5232,2,0,3,7,3280,0,2004,98053,47.6798,-122.033,2600,5080,14.81,1,78.87,0
175000,2,1,670,2378,1,0,3,5,670,0,1919,98126,47.5769,-122.372,700,2970,2.75,0,57.41,0
1100000,5,2.75,2890,22547,1,0,4,10,2150,740,1963,98040,47.5476,-122.219,3010,17809,6.64,1,43.24,0
800000,5,2.5,3000,10560,1,0,3,8,1500,1500,1966,98004,47.6249,-122.206,2690,11616,6.01,0,59,0
329950,4,2.5,1920,4600,2,0,3,7,1920,0,2002,98038,47.3795,-122.023,2200,6600,21.28,0,50.61,0
445000,4,3.25,1960,7200,2,0,3,7,1960,0,1979,98034,47.7291,-122.218,1980,7529,10.01,0,48.58,0
237000,3,1.75,2000,12208,1,0,3,7,1140,860,1979,98032,47.3752,-122.236,1060,8194,16.57,1,16.68,0
1110000,6,4,3600,6224,2,0,3,9,2610,990,1945,98199,47.6531,-122.405,1430,6224,4.69,1,112.99,1
438900,4,2.5,2740,5700,2,0,3,9,2740,0,2006,98038,47.3535,-122.026,3010,5281,22.55,1,52,0
1280000,9,4.5,3650,5000,2,0,3,8,2530,1120,1915,98105,47.6604,-122.289,2510,5000,4.25,1,147.98,1
600000,4,2.5,2310,3866,2,0,3,8,2310,0,2005,98029,47.5498,-121.996,1950,4023,16.13,1,97.15,0
670000,4,2.5,2095,4569,2,0,3,9,2095,0,2002,98052,47.6603,-122.087,2095,4385,12,1,100.54,0
519000,2,2,1560,4823,1,0,3,8,1560,0,2004,98053,47.7111,-122.032,1855,4989,15.72,0,81.31,0
320000,3,2.25,1880,7350,1,0,3,8,1390,490,1984,98058,47.4457,-122.123,1910,8400,14.76,0,34.67,0
270000,2,1.5,840,867,2,0,3,7,840,0,2005,98115,47.6955,-122.304,840,1322,6.3,0,158.17,0
1000000,3,2.5,2730,5832,2,0,3,9,2730,0,1998,98005,47.6216,-122.161,2360,5832,8.03,1,116.8,0
330000,1,1,860,4800,1,0,3,6,860,0,1907,98122,47.6146,-122.299,1380,4800,1.65,0,58.3,0
657500,3,2,2320,10960,1,0,3,7,1510,810,1956,98005,47.6157,-122.174,2160,10960,7.39,1,49.51,0
450000,3,1.75,1540,61419,1,0,3,7,1540,0,1967,98028,47.7663,-122.228,3790,8529,12.07,1,7.15,0
150000,3,1,890,6488,1.5,0,3,5,890,0,1928,98014,47.7087,-121.352,1330,16250,46.13,0,20.33,0
792500,4,2.5,4290,175421,2,0,3,10,4290,0,2004,98010,47.3585,-121.988,3370,63162,23.46,1,4.41,0
540000,3,2.5,1950,13227,2,0,4,9,1950,0,1978,98034,47.7217,-122.256,2650,12943,8.72,0,35.58,0
