price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15,distance_from_downtown_mile,price_per_sqft,total_sqft_larger_than_neighbours,is_renovated
430000.0,2,2.25,1040,1516,2.0,0,3,8,1040,0,2008,98122,47.6037,-122.307,1560,1920,1.18,168.23,0,0
1090000.0,3,1.5,2560,4000,1.5,0,5,8,1660,900,1927,98112,47.6384,-122.279,2560,4000,3.32,166.16,0,0
670000.0,3,1.75,1850,8160,1.0,0,3,8,1850,0,1952,98177,47.7241,-122.363,1600,8160,8.27,66.93,0,0
461550.0,3,1.5,2090,11895,1.0,0,3,7,1790,300,1954,98118,47.5362,-122.267,2180,11072,5.71,33.0,0,0
479990.0,3,2.5,2010,2386,2.0,0,3,8,1390,620,2014,98029,47.5525,-121.998,1690,1870,16.0,109.19,0,0
643000.0,4,2.5,2518,4663,2.0,0,3,8,2518,0,2005,98075,47.5894,-122.017,2280,4525,14.72,89.54,0,0
607000.0,3,2.75,2810,12813,2.0,0,3,8,2040,770,1988,98052,47.6796,-122.114,1890,10336,11.34,38.85,0,0
625000.0,3,2.5,2600,10092,1.0,0,3,9,2600,0,1984,98074,47.6223,-122.032,2440,9298,14.01,49.24,0,0
731100.0,3,2.5,2060,8778,1.0,0,3,8,1160,900,1953,98136,47.5245,-122.384,1990,7560,6.14,67.46,0,1
435000.0,4,2.5,2130,10375,2.0,0,4,8,2130,0,1986,98058,47.4381,-122.16,2220,8508,14.11,34.79,0,0
465000.0,3,3.0,2290,15600,1.0,0,3,8,1420,870,1948,98001,47.3558,-122.29,1890,14143,17.4,25.99,0,1
740000.0,3,1.0,1230,6380,1.5,0,3,7,1230,0,1927,98115,47.6947,-122.315,1250,6380,6.16,97.24,0,0
740000.0,3,1.75,2020,9478,1.0,0,4,9,2020,0,1961,98040,47.5383,-122.238,3050,15594,6.42,64.36,0,0
250000.0,3,2.0,1430,7280,1.0,0,3,7,990,440,1980,98030,47.3742,-122.18,1430,7280,17.52,28.7,0,0
656000.0,2,2.5,2270,1763,3.0,0,3,7,1820,450,2009,98052,47.6757,-122.121,2180,1763,10.93,162.66,0,0
300000.0,4,2.5,1910,8058,2.0,0,3,8,1910,0,1992,98031,47.3891,-122.172,1910,6500,16.75,30.1,0,0
311000.0,4,2.5,2690,6124,2.0,0,3,7,2690,0,2007,98042,47.3343,-122.058,2300,6002,22.72,35.28,0,0
360000.0,3,1.75,1330,7482,1.0,0,4,7,1330,0,1975,98034,47.7322,-122.207,1480,8096,10.46,40.85,0,0
469950.0,3,3.25,1760,1778,3.0,0,3,8,1760,0,2008,98125,47.7201,-122.301,1520,1615,8.0,132.83,0,0
240000.0,3,1.75,1570,8750,1.0,0,3,7,1570,0,1960,98148,47.4425,-122.333,1890,8825,11.3,23.26,0,0
232000.0,2,1.0,960,8100,1.0,0,3,6,810,150,1936,98168,47.494,-122.304,960,12150,7.86,25.61,0,0
355000.0,3,2.25,1960,7000,1.0,0,3,8,1600,360,1980,98058,47.4427,-122.126,1980,7140,14.82,39.62,0,0
475000.0,4,2.0,1790,2250,1.0,0,4,7,840,950,1909,98103,47.6526,-122.345,1440,1545,3.26,117.57,0,0
823000.0,3,2.5,2560,9825,2.0,0,4,9,2560,0,1988,98006,47.5497,-122.145,2710,12034,9.55,66.45,0,0
395000.0,2,1.5,1010,3060,1.0,0,4,7,1010,0,1918,98103,47.6897,-122.354,1160,4080,5.85,97.05,0,0
499000.0,4,3.75,2560,5250,2.0,0,3,7,1900,660,1963,98133,47.7326,-122.342,1400,5250,8.74,63.89,0,1
420000.0,2,1.75,1200,3136,1.0,0,3,7,800,400,1904,98122,47.6132,-122.297,1330,3164,1.7,96.86,0,1
833000.0,4,1.75,2260,12238,1.0,0,3,9,2260,0,1967,98005,47.5976,-122.178,2430,10204,7.2,57.46,0,0
479000.0,3,2.25,2110,11319,2.0,0,4,8,2110,0,1978,98072,47.742,-122.105,1860,11319,14.12,35.67,0,0
267000.0,3,1.0,1400,8100,1.5,0,3,6,1400,0,1944,98125,47.7124,-122.289,1420,8100,7.6,28.11,0,0
490000.0,3,2.5,2010,9725,2.0,0,4,8,2010,0,1987,98029,47.56800000000001,-122.018,1850,6858,14.86,41.76,0,0
619000.0,4,2.0,2300,3400,1.5,0,5,8,1550,750,1915,98117,47.678,-122.361,1670,4200,5.14,108.6,0,0
549000.0,3,2.0,1340,3000,2.0,0,5,7,1340,0,1905,98103,47.6857,-122.349,1120,3000,5.55,126.5,0,0
422500.0,3,1.75,1560,7245,1.5,0,3,7,1560,0,1962,98052,47.6868,-122.119,2220,8502,11.37,47.98,0,1
400000.0,4,3.5,3350,9681,1.0,0,3,7,2140,1210,1980,98198,47.3978,-122.322,2580,9681,14.4,30.7,0,0
310000.0,4,2.5,2430,5499,2.0,0,3,8,2430,0,2002,98042,47.3779,-122.125,2890,5190,18.49,39.1,0,0
499900.0,3,1.75,2430,8820,1.0,0,3,8,1630,800,1977,98178,47.4972,-122.233,2390,10050,8.83,44.44,0,0
492000.0,3,2.25,2100,7335,2.0,0,3,8,2100,0,1983,98074,47.647,-122.061,2050,8930,12.93,52.15,0,0
800000.0,3,2.5,1630,2640,2.0,0,5,8,1630,0,1919,98119,47.6452,-122.371,1630,3000,3.24,187.35,0,0
832600.0,4,1.0,1640,4200,1.5,0,3,7,1640,0,1925,98103,47.6601,-122.332,1730,3990,3.72,142.57,0,0
470000.0,4,2.75,2310,7350,1.0,0,3,8,1670,640,1989,98011,47.7505,-122.182,2600,6077,12.16,48.65,0,0
542000.0,2,2.0,1930,4500,1.0,0,3,8,1930,0,2003,98053,47.7104,-122.031,1670,5200,15.74,84.29,0,0
308130.0,4,2.5,2300,7500,1.0,0,2,7,1650,650,1959,98198,47.4125,-122.33,2300,7500,13.37,31.44,0,0
310000.0,2,1.0,1050,2699,1.0,0,3,7,1050,0,2005,98029,47.5471,-121.996,1240,2671,16.18,82.69,0,0
235000.0,2,1.0,1500,8015,1.0,0,3,6,1500,0,1947,98146,47.5027,-122.348,1130,8015,7.18,24.7,0,0
215000.0,3,1.0,1150,7560,1.0,0,4,6,1150,0,1958,98058,47.4613,-122.184,1230,7560,12.16,24.68,0,0
210000.0,4,1.5,1920,10403,1.0,0,3,7,1370,550,1959,98023,47.2987,-122.366,1550,9619,21.29,17.04,0,0
245000.0,3,1.75,1720,9342,1.0,0,4,7,1140,580,1981,98092,47.3177,-122.182,1330,7540,21.12,22.15,0,0
299000.0,4,2.5,2400,6078,2.0,0,3,8,2400,0,2001,98001,47.2606,-122.285,2406,7642,23.96,35.27,0,0
198000.0,4,1.75,2080,7200,1.0,0,4,7,1050,1030,1966,98001,47.3385,-122.282,1500,7350,18.63,21.34,0,0
300000.0,4,1.75,2200,7600,2.0,0,3,8,2200,0,1978,98092,47.3131,-122.191,1910,7600,21.28,30.61,0,0
528000.0,5,1.75,2140,8580,1.0,0,3,7,1200,940,1962,98033,47.6625,-122.178,1600,9206,8.16,49.25,0,0
507000.0,5,3.25,3850,16249,2.0,0,3,9,3030,820,2002,98092,47.3324,-122.168,2640,7393,20.4,25.23,0,0
255000.0,3,1.75,1340,7210,1.0,0,4,7,1340,0,1975,98031,47.4182,-122.167,1370,7210,15.09,29.82,0,0
220000.0,1,1.5,1100,3451,1.5,0,4,8,1100,0,1978,98198,47.3829,-122.322,1400,4560,15.43,48.34,0,0
690700.0,5,2.75,2870,5349,2.0,0,3,9,2870,0,2005,98059,47.5405,-122.187,2800,5000,8.14,84.04,0,0
447000.0,2,1.0,1320,8380,1.0,0,3,7,1320,0,1953,98177,47.705,-122.367,1290,8025,7.01,46.08,0,0
755000.0,6,2.0,2150,4505,1.0,0,3,7,1270,880,1952,98119,47.6514,-122.369,1740,4505,3.56,113.45,0,0
700000.0,4,1.5,2470,6000,1.5,0,3,7,1480,990,1940,98199,47.6365,-122.391,2140,4000,3.45,82.64,0,0
250000.0,4,2.75,1910,7700,1.0,0,4,7,1000,910,1980,98030,47.369,-122.17,1880,7875,18.04,26.01,0,0
320000.0,3,2.5,2130,6969,2.0,0,3,7,2130,0,2003,98038,47.3655,-122.027,1670,9545,21.88,35.17,0,0
565000.0,4,2.5,2240,14667,2.0,0,4,9,2240,0,1989,98059,47.5276,-122.161,2410,11243,9.64,33.42,0,0
754300.0,5,2.75,1800,4500,2.0,0,4,7,1680,120,1939,98107,47.6648,-122.358,1730,4500,4.22,119.73,0,0
650000.0,3,1.5,2160,9000,1.0,0,4,8,1400,0,1949,98177,47.7241,-122.369,3010,9000,8.32,58.24,0,0
529888.0,4,2.5,3140,8455,2.0,0,3,8,3140,0,2003,98059,47.4866,-122.147,3140,7391,11.94,45.7,0,0
432000.0,3,2.5,1920,9812,2.0,0,3,8,1920,0,2000,98028,47.7633,-122.243,1830,10534,11.61,36.82,0,0
235000.0,3,1.0,1050,7670,1.5,0,5,7,1050,0,1955,98022,47.2046,-121.996,1220,7670,31.87,26.95,0,0
489000.0,4,2.5,3910,8442,2.0,0,3,9,2710,1200,2000,98038,47.3766,-122.027,2650,7576,21.31,39.59,0,0
800000.0,4,2.75,3010,7427,2.0,0,3,8,3010,0,2010,98052,47.7068,-122.112,3000,4929,12.37,76.65,0,0
370000.0,4,1.5,1370,9957,1.0,0,3,7,900,470,1972,98034,47.7237,-122.181,1510,8088,10.73,32.67,0,0
436000.0,4,2.75,2080,9600,1.0,0,3,8,1240,840,1979,98034,47.7149,-122.235,1880,9525,8.76,37.33,0,0
395000.0,3,2.5,2250,3757,2.0,0,3,7,2250,0,2006,98059,47.4787,-122.129,2250,4556,12.93,65.76,0,0
377691.0,5,1.75,2120,8399,1.0,0,4,7,1320,800,1942,98133,47.7621,-122.335,2120,8398,10.76,35.91,0,0
370000.0,5,3.0,2220,5185,2.0,0,3,7,2220,0,2003,98118,47.543,-122.29,2340,6316,4.78,49.97,0,0
515000.0,3,2.5,1440,4394,1.0,0,5,8,1440,0,1987,98029,47.5688,-122.019,1900,5893,14.81,88.28,0,0
169000.0,3,1.0,910,7686,1.0,0,3,7,910,0,1969,98001,47.3405,-122.288,1020,7686,18.46,19.66,0,0
475000.0,3,1.0,1270,4268,1.0,0,3,7,1270,0,1921,98117,47.6848,-122.392,1310,4080,6.1,85.77,0,0
420000.0,3,2.5,2480,6180,2.0,0,3,9,2480,0,1999,98031,47.4044,-122.208,2870,6180,15.09,48.5,0,0
822000.0,3,2.0,2410,13300,2.0,0,3,9,1840,570,1985,98006,47.5632,-122.148,2930,10900,9.07,52.32,0,0
485000.0,3,2.25,1570,6810,1.0,0,3,8,1180,390,1988,98074,47.6176,-122.044,1620,6584,13.43,57.88,0,0
270000.0,4,1.0,1900,8505,1.0,0,3,7,1200,700,1956,98055,47.4406,-122.196,1440,8505,13.08,25.95,0,0
300000.0,6,2.5,2590,11250,1.0,0,4,8,1390,1200,1978,98055,47.4608,-122.196,2270,8360,11.88,21.68,0,0
590000.0,3,2.5,2290,4203,2.0,0,3,9,2290,0,2001,98006,47.5441,-122.172,2290,5089,8.6,90.87,0,0
611900.0,1,2.25,1220,2100,2.0,0,4,8,1220,0,1946,98033,47.6703,-122.204,3150,6000,7.42,184.31,0,1
240000.0,3,1.75,1100,7373,1.0,0,4,7,1100,0,1968,98092,47.3124,-122.183,1430,8415,21.45,28.33,0,0
395000.0,4,2.5,2810,10951,2.0,0,3,8,2810,0,2003,98092,47.3249,-122.187,1680,6625,20.57,28.7,0,0
169000.0,3,1.0,890,7110,1.0,0,3,6,890,0,1957,98178,47.4971,-122.261,1100,8375,8.23,21.12,0,0
200500.0,3,2.0,1280,14972,1.0,0,3,7,1280,0,1963,98031,47.4129,-122.209,1800,9698,14.53,12.34,0,0
308000.0,3,2.5,2320,7140,2.0,0,3,8,2320,0,1990,98003,47.275,-122.295,2360,7955,22.93,32.56,0,0
290256.0,3,2.25,1720,7885,2.0,0,3,8,1720,0,1983,98023,47.3136,-122.344,2340,7885,20.21,30.22,0,0
279950.0,3,1.75,1530,8800,1.0,0,4,7,1040,490,1967,98058,47.4483,-122.158,1530,8690,13.59,27.1,0,0
195000.0,3,1.75,1580,7875,1.0,0,3,7,1580,0,1979,98022,47.1958,-122.003,1560,8314,32.24,20.62,0,0
630000.0,3,1.0,1360,13000,1.0,0,5,6,1360,0,1945,98010,47.3359,-122.033,1890,19650,23.31,43.87,0,0
478000.0,3,2.25,1640,3896,2.0,0,3,8,1640,0,1994,98029,47.5689,-122.006,1780,3999,15.4,86.34,0,0
835000.0,3,2.25,2520,6690,2.0,0,5,8,1700,820,1944,98126,47.5705,-122.381,1990,5792,3.36,90.66,0,1
639000.0,3,2.25,1400,2421,2.0,0,3,9,1400,0,2005,98034,47.695,-122.169,1500,2743,9.75,167.23,0,0
623000.0,4,2.75,2300,12633,2.0,0,3,9,2300,0,1984,98074,47.6218,-122.032,2240,9246,14.01,41.72,0,0
220000.0,3,1.75,1900,7680,1.0,0,3,7,1260,640,1959,98178,47.5081,-122.266,2000,7740,7.44,22.96,0,0
243500.0,2,1.0,900,5016,1.0,0,3,6,900,0,1948,98118,47.542,-122.282,1420,5184,5.01,41.16,0,0
750000.0,4,2.5,2980,4930,2.0,0,3,9,2890,90,2000,98006,47.5445,-122.12,2980,6099,10.76,94.82,0,0
329000.0,4,2.0,1850,9126,1.0,0,5,7,1850,0,1963,98059,47.5009,-122.164,1730,9110,10.69,29.97,0,0
525000.0,4,1.0,1570,4000,1.5,0,3,7,1570,0,1920,98102,47.6275,-122.321,1610,4000,1.56,94.25,0,0
190000.0,2,1.0,670,3101,1.0,0,4,6,670,0,1948,98118,47.5546,-122.274,1660,4100,4.47,50.38,0,0
772650.0,4,2.5,2660,10800,1.0,0,3,7,2660,0,1955,98005,47.5894,-122.172,2640,10800,7.54,57.4,0,1
355000.0,3,2.5,2110,4038,2.0,0,4,8,2110,0,1989,98042,47.3875,-122.153,2110,3727,17.26,57.74,0,0
678500.0,3,2.75,1210,3600,1.5,0,5,7,1210,0,1910,98103,47.6798,-122.354,1630,3910,5.18,141.06,0,0
669950.0,4,2.5,2670,11877,2.0,0,3,9,2670,0,1996,98074,47.6327,-122.036,2430,11333,13.9,46.05,0,0
572000.0,3,2.75,2200,3885,2.0,0,3,8,2200,0,2002,98074,47.6171,-122.028,2710,6000,14.17,94.0,0,0
492450.0,3,1.75,1540,13002,1.0,0,2,8,1200,0,1984,98074,47.6231,-122.044,1620,10098,13.46,33.86,0,0
813000.0,3,1.75,2080,11866,1.0,0,3,8,2080,0,1960,98005,47.5872,-122.173,2240,10696,7.52,58.3,0,0
710000.0,3,2.0,1780,9732,1.0,0,3,8,1780,0,1967,98040,47.5796,-122.229,1900,10200,5.14,61.67,0,0
792500.0,3,1.5,1960,2400,2.0,0,3,8,1330,630,1911,98119,47.6423,-122.37,2090,4000,3.05,181.77,0,0
285900.0,5,1.5,1690,7725,1.5,0,4,7,1690,0,1961,98032,47.3859,-122.288,1690,7739,15.35,30.37,0,0
389000.0,3,2.0,2080,12972,1.0,0,4,7,1250,830,1981,98070,47.3733,-122.432,1530,10089,16.74,25.84,0,0
675000.0,3,2.25,2070,2833,2.0,0,3,8,1490,580,1966,98136,47.5543,-122.398,1940,3794,4.72,137.67,0,0
500000.0,4,2.0,2330,7778,1.0,0,3,7,1230,1100,1961,98125,47.7109,-122.323,1250,8160,7.24,49.47,0,0
685000.0,3,2.5,1460,8800,1.0,0,4,7,1460,0,1956,98040,47.5895,-122.232,2200,8800,4.8,66.76,0,0
648475.0,4,2.75,2250,5700,1.0,0,3,8,1200,1050,1951,98109,47.6406,-122.344,1720,3850,2.44,81.57,0,0
895000.0,4,2.75,2640,4000,2.0,0,5,8,1730,910,1925,98115,47.6727,-122.297,1530,3740,4.87,134.79,0,0
195000.0,3,1.0,1310,9554,1.0,0,3,7,960,350,1962,98001,47.2949,-122.285,1310,9845,21.61,17.95,0,0
368000.0,4,2.5,2720,7350,2.0,0,3,9,2720,0,1989,98023,47.3028,-122.35,2570,8336,20.97,36.54,0,0
250000.0,3,2.0,1170,7258,1.0,0,3,7,1170,0,1984,98001,47.3333,-122.266,1410,7750,19.09,29.66,0,0
278500.0,3,1.75,1390,8980,1.0,0,4,8,1390,0,1985,98022,47.2015,-122.005,1770,9085,31.85,26.86,0,0
260000.0,4,1.5,1540,7300,2.0,0,3,7,1540,0,1973,98001,47.3317,-122.276,1580,7650,19.13,29.41,0,0
162500.0,2,1.0,760,6141,1.0,0,2,6,760,0,1920,98118,47.5469,-122.277,900,4120,4.83,23.55,0,0
239000.0,4,1.0,1280,8316,1.0,0,3,6,1280,0,1950,98168,47.4989,-122.302,1310,7830,7.54,24.91,0,0
600000.0,4,2.5,2990,5122,2.0,0,3,8,2990,0,2004,98075,47.5773,-122.055,3140,7875,13.06,73.96,0,0
350000.0,4,2.25,1770,7778,2.0,0,3,7,1770,0,1998,98031,47.4192,-122.201,1770,7591,14.29,36.66,0,0
485000.0,3,2.5,2870,5490,2.0,0,3,9,2870,0,2008,98055,47.4471,-122.207,3040,5442,12.44,58.01,0,0
299000.0,3,1.0,1520,8320,1.0,0,3,6,1520,0,1953,98133,47.7699,-122.335,1500,8320,11.3,30.39,0,0
227450.0,2,1.0,660,6509,1.0,0,4,5,660,0,1952,98056,47.4938,-122.171,970,5713,10.8,31.73,0,0
383000.0,3,1.0,1800,5612,1.0,0,4,7,1200,600,1942,98126,47.525,-122.378,1450,5250,6.0,51.67,0,0
760000.0,5,1.5,3050,2992,1.5,0,4,8,1920,1130,1931,98112,47.621,-122.302,1200,1209,1.73,125.79,0,0
532500.0,2,1.0,820,3000,1.0,0,4,7,820,0,1924,98103,47.6842,-122.348,1490,3000,5.44,139.4,0,0
438500.0,3,2.0,1490,3072,1.0,0,5,7,770,720,1912,98144,47.5772,-122.307,1320,3072,2.32,96.12,0,0
545500.0,3,2.5,1560,9361,1.5,0,4,7,1360,200,1936,98108,47.5591,-122.295,1670,6244,3.68,49.95,0,0
675000.0,3,1.75,1660,9549,1.0,0,3,7,1660,0,1956,98033,47.6503,-122.198,2090,9549,6.94,60.22,0,0
450000.0,3,1.75,1180,4080,1.0,0,4,6,760,420,1928,98117,47.6825,-122.391,1490,4080,5.94,85.55,0,0
199999.0,3,1.0,960,10815,1.0,0,5,5,960,0,1900,98010,47.3091,-122.006,1330,10815,25.55,16.99,0,0
375000.0,3,1.5,1630,16170,1.0,0,3,7,1630,0,1988,98034,47.7104,-122.235,1630,9931,8.49,21.07,0,0
292600.0,3,1.5,1520,7123,1.0,0,4,7,1520,0,1959,98056,47.4991,-122.176,1450,8023,10.37,33.85,0,0
610000.0,3,1.0,1000,4959,1.0,0,3,8,1000,0,1945,98105,47.6629,-122.277,2240,4959,4.68,102.37,0,0
397450.0,4,2.5,2650,9451,2.0,0,4,8,2650,0,1993,98042,47.3693,-122.129,2510,8850,18.9,32.84,0,0
382000.0,3,2.25,1750,15528,1.0,0,3,8,1270,480,1963,98155,47.7739,-122.274,2170,12000,11.89,22.11,0,0
370000.0,3,2.25,1770,7667,1.0,0,3,8,1270,500,1966,98177,47.7724,-122.362,2180,8103,11.56,39.21,0,0
260000.0,2,1.0,770,7906,1.0,0,4,6,770,0,1948,98155,47.76600000000001,-122.32,990,7906,11.05,29.97,0,0
344000.0,5,2.0,2130,8412,1.0,0,3,7,1440,690,1946,98155,47.7403,-122.318,2310,7474,9.28,32.63,0,1
205000.0,3,1.0,1050,8498,1.0,0,3,7,1050,0,1958,98031,47.4038,-122.203,1340,8498,15.22,21.47,0,0
379000.0,5,2.5,2803,8550,1.0,0,3,8,2803,0,1963,98003,47.3032,-122.306,1810,8550,20.96,33.38,0,1
424240.0,3,2.0,2080,12094,2.0,0,4,8,2080,0,1982,98052,47.7035,-122.164,2230,12204,10.31,29.93,0,0
582000.0,4,1.75,2120,4650,1.0,0,3,7,1190,930,1951,98117,47.6964,-122.4,2070,6487,6.98,85.97,0,0
349000.0,3,2.5,2550,7709,2.0,0,3,9,2550,0,1989,98023,47.3081,-122.391,2410,9250,20.77,34.02,0,0
658000.0,3,1.0,1290,12005,1.0,0,4,7,1290,0,1966,98033,47.6835,-122.199,1930,8000,8.17,49.49,0,0
294000.0,5,2.75,1790,5000,1.5,0,4,7,1060,730,1915,98106,47.5655,-122.363,1400,5000,3.16,43.3,0,0
690000.0,5,3.5,2720,7598,2.0,0,3,8,1860,860,1993,98115,47.6931,-122.283,2430,7728,6.42,66.87,0,0
600000.0,3,1.0,1040,5000,1.5,0,3,7,1040,0,1912,98107,47.6754,-122.359,1440,4400,4.94,99.34,0,0
199990.0,3,1.0,840,5200,1.0,0,3,6,840,0,1969,98042,47.3685,-122.077,870,5200,20.27,33.11,0,1
220000.0,3,1.75,1650,8850,1.0,0,3,7,1650,0,1959,98188,47.4331,-122.291,1400,8800,12.1,20.95,0,0
440000.0,4,2.25,2080,15750,1.0,0,3,8,1460,620,1976,98034,47.7225,-122.2,1960,10500,10.11,24.68,0,0
439990.0,4,2.5,1540,1994,2.0,0,3,8,1540,0,2014,98029,47.5526,-121.999,1540,1689,15.95,124.5,0,0
535000.0,4,2.25,1860,3766,2.0,0,3,8,1860,0,1995,98029,47.5699,-122.006,1860,4169,15.39,95.09,0,0
215000.0,3,1.75,1280,10016,1.0,0,4,7,1280,0,1975,98003,47.2823,-122.333,1670,9764,22.36,19.03,0,0
349900.0,3,2.5,2200,7278,2.0,0,3,8,2200,0,1990,98058,47.4624,-122.132,2190,8580,13.62,36.92,0,0
495000.0,3,1.0,1570,5510,1.0,0,4,7,1070,500,1940,98115,47.6942,-122.319,1770,6380,6.11,69.92,0,0
515100.0,3,2.5,2074,4900,2.0,0,3,8,2074,0,1997,98034,47.7327,-122.233,1840,7382,9.88,73.86,0,0
657500.0,4,2.25,2520,10370,2.0,0,3,9,2520,0,1980,98074,47.6377,-122.049,2848,12682,13.35,51.01,0,0
250000.0,5,1.75,2190,8250,1.0,0,3,7,1190,1000,1963,98055,47.4887,-122.223,2570,8250,9.57,23.95,0,0
307000.0,3,1.5,2320,7500,1.0,0,3,7,2320,0,1976,98019,47.7413,-121.979,1480,10000,18.88,31.26,0,0
288000.0,3,2.5,1370,9253,1.0,0,3,7,1090,280,1994,98042,47.3717,-122.073,1470,9253,20.21,27.11,0,0
226450.0,3,1.75,1730,7200,1.5,0,4,6,1730,0,1944,98032,47.3774,-122.236,860,7200,16.42,25.36,0,0
390000.0,3,2.5,1640,6991,1.0,0,3,7,1110,530,1967,98125,47.7255,-122.327,1860,7342,8.24,45.19,0,0
350000.0,3,1.0,1300,10236,1.0,0,4,6,1300,0,1971,98045,47.5028,-121.77,1380,11325,27.15,30.34,0,0
368000.0,3,1.5,1560,7884,1.0,0,3,7,1060,500,1969,98125,47.7312,-122.298,1820,9000,8.78,38.97,0,0
469000.0,2,1.0,1120,4284,1.0,0,3,6,730,390,1921,98105,47.6688,-122.324,2050,4160,4.34,86.79,0,0
410000.0,3,1.75,1440,8560,1.0,0,4,7,1440,0,1979,98034,47.7296,-122.232,1460,7560,9.71,41.0,0,0
460000.0,3,1.75,1520,7700,1.0,0,3,7,820,700,1969,98034,47.7226,-122.219,1420,7674,9.6,49.89,0,0
241500.0,4,2.5,2500,9654,1.0,0,3,8,1830,670,1979,98023,47.3137,-122.343,2500,8839,20.2,19.87,0,0
279000.0,4,1.0,1210,6000,1.5,0,3,7,1210,0,1943,98178,47.5026,-122.234,1470,6000,8.49,38.7,0,0
420000.0,3,1.5,1050,6615,1.0,0,4,6,800,250,1950,98199,47.6578,-122.39,1530,5250,4.47,54.79,0,0
294950.0,3,1.0,1240,8840,1.0,0,3,6,1240,0,1952,98125,47.7277,-122.308,1250,8840,8.46,29.26,0,0
335000.0,3,1.75,1270,4800,1.0,0,3,7,1270,0,1953,98117,47.69300000000001,-122.361,1490,4800,6.14,55.19,0,0
520000.0,2,1.0,1250,3708,1.5,0,3,7,1250,0,1926,98117,47.685,-122.363,1430,3708,5.63,104.88,0,0
560000.0,4,1.75,1740,8800,1.0,0,4,8,1740,0,1965,98007,47.6232,-122.142,2180,8436,8.93,53.13,0,0
243400.0,4,1.5,1730,7464,2.0,0,4,7,1730,0,1959,98032,47.3782,-122.304,1370,7860,15.8,26.47,0,0
405000.0,3,2.0,1240,14404,1.0,0,3,7,1240,0,1988,98053,47.6614,-122.06,1350,9990,13.22,25.89,0,0
495000.0,2,1.0,1670,14695,1.5,0,5,7,1670,0,1930,98033,47.7001,-122.2,1800,11355,8.93,30.25,0,0
350000.0,4,2.5,2140,7095,2.0,0,3,8,2140,0,1992,98038,47.3528,-122.057,1600,7182,21.7,37.9,0,0
368500.0,5,2.75,2530,7601,1.0,0,3,7,1520,1010,1992,98188,47.4683,-122.263,2400,7776,10.05,36.37,0,0
99000.0,2,1.0,960,8236,1.0,0,2,6,960,0,1948,98058,47.4698,-122.166,1260,8236,12.19,10.77,0,0
430000.0,4,1.75,1710,7724,1.0,0,3,8,1710,0,1983,98155,47.7721,-122.293,1940,7724,11.6,45.58,0,0
412500.0,3,1.5,1490,8475,1.0,0,4,7,1490,0,1963,98052,47.6571,-122.133,1490,8540,9.91,41.39,0,0
535000.0,3,2.5,2210,7620,2.0,0,3,8,2210,0,1994,98052,47.6938,-122.13,1920,7440,11.18,54.43,0,0
390000.0,3,1.5,1650,8676,1.0,0,4,8,1130,520,1979,98133,47.7471,-122.352,1400,8499,9.77,37.77,0,0
499000.0,3,1.5,1260,3135,1.0,0,4,7,780,480,1944,98107,47.6693,-122.371,1540,3025,4.72,113.54,0,0
375000.0,3,1.0,1960,7955,1.0,0,4,7,1260,700,1963,98177,47.7641,-122.364,1850,8219,11.0,37.82,0,0
349000.0,4,2.5,1800,7620,2.0,0,3,8,1800,0,1995,98055,47.4346,-122.201,1800,6879,13.33,37.05,0,0
635000.0,3,2.25,1940,7482,1.0,0,4,7,1240,700,1964,98004,47.6004,-122.195,2340,9310,6.4,67.4,0,0
682000.0,4,2.75,2820,8009,2.0,0,3,9,2820,0,2001,98075,47.6,-121.977,2820,7398,16.54,62.98,0,0
321027.0,4,2.25,2820,16770,1.0,0,4,8,1920,900,1966,98023,47.3186,-122.364,2320,13850,19.91,16.39,0,0
150000.0,2,1.0,720,4120,1.0,0,5,5,720,0,1915,98002,47.303,-122.217,940,6180,21.61,30.99,0,0
410000.0,3,1.75,1640,17583,1.0,0,3,7,1110,530,1969,98034,47.726000000000006,-122.203,1420,11680,10.22,21.33,0,0
449950.0,3,2.0,1560,4080,2.0,0,3,7,1560,0,1923,98115,47.6892,-122.319,1900,4080,5.76,79.78,0,1
194990.0,6,2.5,1560,7144,1.0,0,3,6,1060,500,1913,98118,47.5335,-122.272,1300,6232,5.75,22.4,0,0
475000.0,4,1.75,1910,8775,1.0,0,3,7,1210,700,1956,98028,47.7396,-122.247,2210,8778,10.02,44.45,0,0
530000.0,5,1.75,1570,3000,2.0,0,4,7,1570,0,1908,98105,47.6677,-122.316,1610,3000,4.31,115.97,0,0
319950.0,4,2.5,2038,7643,2.0,0,3,8,2038,0,2011,98092,47.3296,-122.18,2634,6824,20.37,33.05,0,0
210000.0,3,2.25,1720,9435,1.0,0,4,7,1220,500,1978,98023,47.2979,-122.377,1690,7215,21.39,18.83,0,0
485000.0,3,2.75,1670,3330,1.5,0,4,7,1670,0,1925,98107,47.6551,-122.36,1370,5000,3.62,97.0,0,0
774000.0,4,2.75,2830,10240,2.0,0,4,9,2830,0,1998,98075,47.5903,-121.986,3490,10240,16.15,59.22,0,0
478000.0,4,2.0,1690,8208,1.0,0,4,7,1210,480,1958,98008,47.6052,-122.126,1620,8496,9.59,48.29,0,0
